min_value,max_value,avg_value,std_value,q1_value,q3_value,feature
15.0,56.0,35.76190476190476,6.338880492302378,36.0,36.0,length
1798.0,7156.89,4414.900634920635,821.1925813086856,4414.8150000000005,4496.95,molecular_weigth
-4.897,2.094,-2.9771428571428564,1.732552176150519,-3.898,-2.898,charge
-0.0011421533,0.0011279199,-0.0006373093587301586,0.0004512768331858531,-0.0008811201499999999,-0.0006432972,charge_density
3.6884765625,9.583984375,4.358989412847617,1.1073958176150311,3.9633789063,4.1872558594000004,isoelectric
22.64,77.2138888889,57.43938709783969,12.780462230688174,51.650000000000006,65.9388888889,inestability
0.055555555599999994,0.2,0.13745412819523814,0.028597006017881215,0.1388888889,0.15,aromaticity
65.3333333333,112.0,90.66167143183333,8.033911312005499,89.4444444444,92.22222222219999,aliphatic_index
0.25,0.6,0.3058809031047621,0.0716730611583531,0.2777777778,0.3055555556,hydrophobic_ratio
-0.0167945109,0.0538611155,0.007965628064831925,0.017300530991471944,2.25647422056276e-05,0.0080594753,hydrophobicity_profile
-0.0304281731,0.0103660151,0.0004616039349206349,0.0055438347801465135,-0.0007696976,0.00261006815,hydrophobic_profile
0.0686217773,840.0,110.18504268611588,177.3340536714583,1.6,210.0,inhibition_IC50
