min_value,max_value,avg_value,std_value,q1_value,q3_value,feature
36.0,46.0,37.03333333333333,2.994253756039318,36.0,36.0,length
4334.73,5883.58,4582.306666666666,414.2517847021167,4428.6075,4475.94,molecular_weigth
-3.898,0.008,-3.381033333333334,0.8923081486920434,-3.898,-2.8989999999999996,charge
-0.0008992486,1.72213743087233e-06,-0.0007513900487523041,0.00021979893771244556,-0.0008800173249999999,-0.0006516261,charge_density
3.7758789063,5.123046875,4.045043945343332,0.2239395525386416,3.9633789063,4.0803222656,isoelectric
25.652173913000002,77.2138888889,60.57977825652334,11.046371898101274,51.95,68.20694444445,inestability
0.0540540541,0.1739130435,0.13441049745999997,0.02186914428368318,0.1388888889,0.1388888889,aromaticity
70.0,100.27777777780001,90.0302149975833,7.246942550977272,89.4444444444,92.22222222219999,aliphatic_index
0.24324324320000001,0.3333333333,0.2911193802733333,0.0219335842521908,0.2777777778,0.3055555556,hydrophobic_ratio
-0.00359447,0.0249960273,0.003987716062813709,0.005646296163177193,0.000615445725,0.0049319084499999995,hydrophobicity_profile
-0.0090696632,0.0041999731,-0.00016634039,0.0031471945379906645,-0.0008400931000000001,0.0014770806,hydrophobic_profile
0.06862177734978121,9.91987966955266,2.612622143442569,2.74089462416775,0.6180148928401012,4.052093447385375,inhibition_IC50
