P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,response
1139.4736534734998,551.1473663064136,436.80091975878565,399.65405463216445,322.48202979533846,319.02227636556995,469.46928440820307,111.7469065103411,749.9300422467991,295.51161689414334,1351.3171568162181,618.3279978509469,1862.7707308053364,635.7624041075712,1965.9816432970408,1386.4102765342502,894.1888706987256,988.516227690766,557.1869930215532,107.69912668259883,838.5248118735366,844.0765937622972,699.3693712944303,294.0879932117454,1579.017584267274,1196.200760640437,834.1291632981671,1026.2603233618715,15.629561016199998
385.68732066070004,1206.4657557242147,600.2387329880952,930.7695978813454,875.5104210956413,530.3635105662034,575.8167156394265,499.77330410021466,943.4198018532635,110.9877777677192,541.375739306223,1348.1964261745306,1004.0999062171827,503.2447548572242,970.650946260742,878.9187715830764,161.66631516484324,775.6925176770637,1080.3765583648621,276.1911347324741,862.3058959508077,493.7972037279825,939.0689681697097,484.6335634145818,599.9144836314599,267.89733582152076,418.1786521340729,360.2391000417348,1.0
1679.3529594116003,1388.9965071692309,457.9558004833749,555.4997472565381,768.6907858687039,1006.9582284010074,952.5504142718813,1000.3684180020919,1341.3578134364216,487.18221073404806,1125.0053755488418,1703.6060767373692,373.81947023896754,1171.484125827053,1420.7503040095382,2074.1251843305986,639.5940756317515,1709.8808131624387,1363.762694171157,459.0730751020589,1265.7991881919158,470.8340151186007,483.8375012839831,420.3372697188788,760.136096409245,826.5880090788876,291.9487306715742,938.7628210030191,71.8069255386
186.9404994979002,1095.282839120831,653.9599458218516,879.7230521352413,582.6952399929248,483.74598188268266,486.9780230526453,1037.4940370676873,2581.1369592747137,1340.7597621500872,419.2790674055639,59.68422310642485,410.1021021078525,469.2470871886445,322.33509721115286,729.6985731146127,543.954921155072,276.3801006841976,95.90666735086559,132.96780962390613,317.5076344735403,404.56511644991065,489.7949804527849,313.7141893810044,982.9127188766014,946.6812115879956,639.1085689576709,474.1649947940128,117000.0
358.1865167602,656.6229504167297,785.7676174300575,979.2833260358441,752.6067727358296,794.5946927136708,675.4400729631642,843.434856092396,1292.5379461971352,594.1538122219598,1373.5520155609413,765.6145318574175,1526.4982662336088,178.2458464876239,1380.4551887479495,1052.9060641398448,731.7777970030639,1092.7664499693403,691.9220748845277,556.6029300512722,207.43349399986005,1197.9892909584455,609.1275932022238,71.73268972335596,1032.0056768278769,1084.8606171212746,1127.0502862981639,1523.6671858940051,446.0
546.3677865280999,1033.3405196965593,591.637112489457,859.6851833073406,672.8214272696052,547.3782546019942,277.2744735765503,174.17963049961963,429.01023557424674,537.5775319711179,975.1970282051683,1368.2670116187212,887.6773952444846,732.752624552755,1483.8886264357025,848.3116978064701,165.08034145243067,470.25707801250866,507.0088863660846,304.9731599110566,946.9582666361453,770.5859406482706,892.7988123420266,539.1306297949278,1258.1923070565933,189.16137373061846,79.29759694422742,652.1458131573386,9.9644224825
662.3081342332002,1494.4020109099336,1944.9563828302616,1306.6134553687173,429.35228939562774,522.6421947987237,370.1203708271472,1042.0148518814303,934.1892689937763,626.9973416776342,649.4736299171902,795.7946679220331,1259.5190594465855,975.3563165000916,1154.8892649393385,840.5744492126327,302.47932170676074,360.8639555563544,795.0736081747954,1057.6644175577733,1433.031046323817,866.5828498864277,1258.5724243053103,1469.09039157156,495.6012243167401,130.057900111629,309.86612135502077,176.78030195030047,57.5774617712
363.8920712206,1402.6734510904782,1074.9081511973704,1326.8866760128537,81.5273295282608,442.9776995126376,1208.5630626270415,834.400385810181,715.7386879242327,108.19766382168191,897.462602671993,1201.5397919138047,771.9078471932381,419.244831471212,624.6946553141807,649.7584201836947,534.128149871823,557.6653400591237,894.8188628787909,885.7207079918524,1163.7367299671332,564.5060691497616,915.3924704913048,651.5447533715273,860.584169791071,503.87729643132417,765.8576179902732,334.7706605916842,0.39
1303.2217873179,1030.8580595705657,707.7714226888831,826.9242902129648,653.4160609845445,615.238136072408,800.3861515098528,484.0876244151204,141.24526941963168,438.04872794026477,865.8887269062669,1042.7754719898696,531.105949340946,598.4576772666139,842.2354692633277,285.5077210613896,364.2834618779992,334.2232280750154,782.1750915692853,1007.959226080706,617.2922894988375,426.4365596298438,371.48355483991304,436.70979905167695,287.08301270965256,140.44706882430512,419.0729847169274,642.4547473701751,30642.042721136
248.68614783679993,240.14466673936195,215.60631840239043,178.71595966083578,137.59476166166988,110.49673399362253,122.31007043348356,166.80654589891716,220.43363637914038,269.56504764258534,306.9357927933453,328.11029226561817,330.4734294965678,313.00696567105325,276.34502058235944,223.21648460015606,160.53439166355233,110.227948544402,125.95192622728334,203.53761856620204,300.1965090388093,399.6731518344797,494.96047955067536,581.6162220253043,656.3831411905693,716.8225618124453,761.167038771597,788.2272367367498,100000.0
2428.8992534886,1378.4278950341968,297.08362549265195,142.3380395325276,1084.9355689761687,892.0522913410193,215.45899724609455,526.7335596600916,589.3448659114231,381.83425372843493,282.275217121785,444.7247510284096,892.4071198538733,974.9581287655305,608.8474771876582,141.8176399135169,370.5656764005717,307.45530752386554,1388.9381543555578,1393.47504519798,244.45809531795635,674.8750990294584,386.78148314902336,387.1846962746849,914.5387373824638,785.7085782315082,1071.9429680020644,1479.9655762020045,5500.0
1226.1342701172998,672.2475845121096,705.6354779632082,645.9357083876266,815.9088970938109,327.3601163824565,1208.8738753181751,930.7563538099101,1341.8345295260945,991.6739263491502,808.7826368865485,1531.6318953875661,1358.8129628542156,778.4288737536851,874.2592541179474,1242.6093125182022,454.98686646659417,939.0527908324342,1166.625567306864,958.8095225900893,406.9305321437566,950.6682650912189,1112.3121628375875,558.1634040522399,1366.0105558765556,801.3147427147268,560.7319656973838,871.0319933911179,0.23069487600000002
171.01204574570002,1581.383748074325,1267.6072585961842,1468.9635260346179,184.10304332498401,614.8559747819245,1393.6679403949124,996.1398463864106,857.2721467402953,261.2747144746711,914.8155051370646,1029.2016870512539,813.5472269140807,604.7818977773599,431.81670798042853,615.3140323972035,504.717002361268,446.0831629459925,1003.9757624089283,740.5173009370419,1155.2727771655102,392.70390703603965,889.7275144160675,478.478549575878,891.1508372038644,440.88909657237656,914.4349492659103,416.70242493993544,1.4
