min_value,max_value,avg_value,std_value,q1_value,q3_value,feature
21.0,41.0,32.96666666666667,5.0496424515889125,30.5,36.0,length
2741.13,5059.45,4129.0315,571.036319185931,3877.6349999999998,4482.845,molecular_weigth
-6.894,0.008,-2.896816666666666,2.1160649445898914,-4.896,-0.997,charge
-0.0015601768,1.72213743087233e-06,-0.0006845945203033507,0.00047167826040217216,-0.001122901575,-0.000266036375,charge_density
3.5563964844,5.123046875,4.264562988298333,0.3997707868091674,3.8728027344,4.50915527345,isoelectric
45.3763157895,88.3685714286,63.55651684634834,9.527462816896938,57.552877237874995,68.702777777775,inestability
0.0540540541,0.15625,0.09595075222166666,0.020831887300826094,0.0833333333,0.11111111109999999,aromaticity
50.322580645200006,103.1578947368,76.60070043526501,12.37729204261605,67.814009661825,83.507551669275,aliphatic_index
0.1379310345,0.44736842109999997,0.2482096693366667,0.07036399312297208,0.2079741379,0.2647058824,hydrophobic_ratio
-0.025361594100000003,0.0130987395,-0.009959464406666663,0.01009638880867677,-0.019141684275,-0.002373229525,hydrophobicity_profile
-0.023186500000000002,0.025371873700000002,-0.0069581277,0.013271303406376537,-0.015184186625,-0.005858579050000001,hydrophobic_profile
0.19,9.9644224825,2.956367731736667,2.789740471699286,0.8300000000000001,4.4421192799,inhibition_IC50
