algorithm,hyperparameters,average,std,max_performance
LinearSVR,default,-0.17515425118915964,0.13693025554291025,0.03373498913125661
RandomForestRegressor,mse-100,-0.08635046275233185,1.0080445596199885,0.6007520929425465
RandomForestRegressor,mse-150,-0.03462909176541769,0.8239718616346577,0.5740489627475658
RandomForestRegressor,mse-200,-0.04917825892202321,0.8997519729215504,0.5356979343278017
RandomForestRegressor,mse-250,-0.14381632419735021,1.0838089627669216,0.5456008873197224
RandomForestRegressor,mse-500,-0.041826941958565435,0.9086609911440903,0.5387285505591886
RandomForestRegressor,mse-1000,-0.06031188995428669,0.9582205390280136,0.5634305221907154
RandomForestRegressor,mae-100,-0.09606468848427104,1.032820185381585,0.5471908497537061
RandomForestRegressor,mae-150,-0.12414359244122335,1.0804446119280826,0.535793769168184
RandomForestRegressor,mae-200,-0.06664132779571869,0.9658908292071718,0.576868064738727
RandomForestRegressor,mae-250,-0.10341883344649294,1.0540933748036314,0.5441034322976075
RandomForestRegressor,mae-500,-0.12427983883156088,1.1240778144558157,0.5391148561856856
RandomForestRegressor,mae-1000,-0.10243371820209583,1.0671627631624232,0.5750361464294159
SVR,default,-0.22366928866357952,0.13111867738391397,-0.07671667307992336
SGDRegressor,default,0.07932639031805652,0.28875373897830203,0.4253523035820669
KNeighborsRegressor,2-auto-uniform,-0.7116214682382175,1.8749308937926692,0.6191992112668683
GaussianProcessRegressor,default,-0.1339002053883248,0.2932331829649214,-0.00022682534539852917
DecisionTreeRegressor,mse-best,-0.23200892519078523,0.43913785248942006,0.5232045865599219
DecisionTreeRegressor,mse-random,-1.3710443581027256,2.132097129083348,0.37353623296494054
DecisionTreeRegressor,friedman_mse-best,-0.732501453306263,1.4247609428688153,0.21765789486234255
DecisionTreeRegressor,friedman_mse-random,-1.170490129435547,2.4260689044041084,0.39498185854145956
DecisionTreeRegressor,mae-best,-0.8895839212037187,2.11899004564174,0.4537229672041425
DecisionTreeRegressor,mae-random,-0.8017928958222568,1.5493659109929427,0.42600749856473275
BaggingRegressor,10-True,-0.4141638033107866,1.442408598555466,0.5558186749420764
BaggingRegressor,50-True,-0.08764755671073747,0.9235021690097147,0.603189106040474
BaggingRegressor,100-True,-0.03960963572256475,0.8035362310297037,0.5585009731048151
BaggingRegressor,150-True,-0.04502713743083838,0.8749667068097202,0.5662287321006014
BaggingRegressor,200-True,-0.04298991586638656,0.8568960915265291,0.5717243507497316
BaggingRegressor,250-True,-0.04958063471747215,0.8761907625023112,0.5560564342022275
BaggingRegressor,500-True,-0.08258116349914592,0.9760089500773379,0.5799773975822398
BaggingRegressor,1000-True,-0.06519888772200633,0.9455158662748775,0.5653547995302256
BaggingRegressor,10-False,-0.2584932445170492,0.36957351483525497,0.40235196049854394
BaggingRegressor,50-False,-0.2690299496242903,0.3712839762116884,0.40545739811710363
BaggingRegressor,100-False,-0.2935781085845245,0.40781356120721735,0.4042455839423662
BaggingRegressor,150-False,-0.31171450594596084,0.4342449849041273,0.3983435751643516
BaggingRegressor,200-False,-0.3081809550504408,0.43232820590117954,0.3946757580163832
BaggingRegressor,250-False,-0.31067543092971894,0.43603848803694917,0.3885686461521577
BaggingRegressor,500-False,-0.31198510104406996,0.4281542086883192,0.38199848375784495
BaggingRegressor,1000-False,-0.31042199034685036,0.42717943080475823,0.37700789266125023
AdaBoostRegressor,10-linear,-0.30115059820523404,1.4735199263084933,0.5698053683927224
AdaBoostRegressor,10-square,-0.3823610619716885,1.2002269734766386,0.6245559053558755
AdaBoostRegressor,10-exponential,-0.05710345180998242,0.890881272720935,0.5977521331181925
AdaBoostRegressor,50-linear,-0.34312997286613617,1.4440053124079182,0.6389222153552281
AdaBoostRegressor,50-square,-0.2745468847108027,1.248380524623307,0.7554631308240025
AdaBoostRegressor,50-exponential,-0.36501356440329163,1.2853332574301384,0.5918640884092934
AdaBoostRegressor,100-linear,-0.4898157182786026,1.7623753140961025,0.5953210316997568
AdaBoostRegressor,100-square,-0.4344126928209529,1.665507695115456,0.6533751062285837
AdaBoostRegressor,100-exponential,-0.5641809975756371,1.8323706075742308,0.5663313695088877
AdaBoostRegressor,150-linear,-0.5166522788974632,1.7573054487151136,0.5793412527760731
AdaBoostRegressor,150-square,-0.42033951601452024,1.635433608394845,0.6159590544914253
AdaBoostRegressor,150-exponential,-0.6353695979919742,1.8775769670186615,0.5763580387604104
AdaBoostRegressor,200-linear,-0.5211804483973552,1.756942190459129,0.5606100713928563
AdaBoostRegressor,200-square,-0.4327642473146134,1.7496634230508827,0.6117628486969737
AdaBoostRegressor,200-exponential,-0.5886644180638426,1.7240405318562866,0.5191707190541388
AdaBoostRegressor,250-linear,-0.5241797731827624,1.7573943739034816,0.580451464056521
AdaBoostRegressor,250-square,-0.3832273857066576,1.621997816431602,0.635632094528936
AdaBoostRegressor,250-exponential,-0.6644548936417003,1.89415053713893,0.49563607441937463
AdaBoostRegressor,500-linear,-0.5317197289007206,1.7534750457264128,0.580451464056521
AdaBoostRegressor,500-square,-0.3769618149217623,1.53468092180799,0.6232289254556092
AdaBoostRegressor,500-exponential,-0.6695424514574702,1.8526494292127185,0.5026231405382429
AdaBoostRegressor,1000-linear,-0.5378908316660386,1.753509402296087,0.580451464056521
AdaBoostRegressor,1000-square,-0.4059131479426977,1.6175418446791592,0.6291176632252318
AdaBoostRegressor,1000-exponential,-0.7206928646858117,1.9109793532603772,0.47176585328334747
GradientBoostingRegressor,ls-10-friedman_mse,0.16423216834665624,0.14102365181885687,0.4234786797334579
