P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_47,P_48,P_49,P_50,P_51,P_52,P_53,P_54,P_55,P_56,response_IC50,category_IC50
0.2317280225,2.3237420679,-3.2524232063,-3.1846339535,0.2317280225,0.2317280225,-3.1846339535,0.2317280225,4.4921995137,4.4921995137,1.4637100406,0.2317280225,0.2317280225,7.646823435,0.2317280225,4.4921995137,4.4921995137,1.4514077797999998,0.2317280225,0.2317280225,7.646823435,7.646823435,4.4921995137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,Class I
-4.6042768907,-3.2524232063,-4.1431558722,7.646823435,1.4514077797999998,-1.0848328076,-4.1431558722,7.646823435,1.4514077797999998,0.2317280225,0.2317280225,4.4921995137,8.8724207551,-4.262397515,8.8724207551,8.8724207551,0.2317280225,4.4921995137,-4.262397515,0.2317280225,8.8724207551,0.2317280225,7.646823435,7.646823435,0.2317280225,7.646823435,0.8968633688,4.4921995137,-3.1846339535,14.251118083,-4.1431558722,7.646823435,-3.1846339535,-4.262397515,-3.1846339535,0.5017099356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,Class III
0.8968633688,-0.5922001363,0.2317280225,1.4514077797999998,-4.262397515,-4.262397515,-4.6042768907,-3.2524232063,-4.1431558722,7.646823435,1.4514077797999998,-1.0848328076,-4.1431558722,7.646823435,1.4514077797999998,0.2317280225,0.2317280225,-4.1431558722,8.8724207551,-4.262397515,8.8724207551,8.8724207551,0.2317280225,4.4921995137,-4.262397515,0.2317280225,8.8724207551,0.2317280225,7.646823435,7.646823435,0.2317280225,7.646823435,0.8968633688,4.4921995137,-3.1846339535,14.251118083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5057920728,Class II
1.4514077797999998,4.4921995137,4.4921995137,0.2317280225,1.4514077797999998,0.2317280225,14.251118083,1.4514077797999998,4.4921995137,4.4921995137,0.2317280225,8.8724207551,0.2317280225,14.251118083,1.4514077797999998,4.4921995137,4.4921995137,4.4921995137,1.4514077797999998,0.2317280225,14.251118083,1.4514077797999998,0.2317280225,4.4921995137,0.2317280225,1.4514077797999998,0.2317280225,14.251118083,8.8724207551,8.8724207551,-1.0848328076,7.646823435,7.646823435,8.8724207551,7.646823435,-3.2524232063,1.4637100406,-3.1846339535,-4.3830718424,1.4514077797999998,4.4921995137,8.8724207551,7.646823435,8.8724207551,14.251118083,-0.5922001363,1.4514077797999998,7.646823435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,Class II
-4.6042768907,-3.2524232063,-4.1431558722,7.646823435,1.4514077797999998,-1.0848328076,-4.1431558722,7.646823435,1.4514077797999998,0.2317280225,0.2317280225,-4.1431558722,8.8724207551,-4.262397515,8.8724207551,8.8724207551,0.2317280225,4.4921995137,-4.262397515,0.2317280225,8.8724207551,0.2317280225,7.646823435,7.646823435,0.2317280225,7.646823435,0.8968633688,4.4921995137,-10.7228229192,14.251118083,-4.1431558722,7.646823435,-3.1846339535,-4.262397515,-3.1846339535,0.5017099356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.9520909199,Class III
-3.1846339535,2.3237420679,0.2317280225,-3.1846339535,0.8968633688,-0.5922001363,0.2317280225,1.4514077797999998,-4.262397515,-4.262397515,-4.6042768907,-3.2524232063,-4.1431558722,7.646823435,1.4514077797999998,-1.0848328076,-4.1431558722,7.646823435,1.4514077797999998,0.2317280225,0.2317280225,7.646823435,8.8724207551,-4.262397515,1.4514077797999998,8.8724207551,0.2317280225,4.4921995137,-4.262397515,0.2317280225,8.8724207551,0.2317280225,7.646823435,7.646823435,0.2317280225,7.646823435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,Class II
7.646823435,0.2317280225,14.251118083,1.4514077797999998,-10.7228229192,2.3237420679,-4.1431558722,1.4514077797999998,-10.7228229192,-10.7228229192,0.2317280225,1.4637100406,0.5017099356,0.5017099356,-4.262397515,4.4921995137,-10.7228229192,0.5017099356,1.4637100406,0.5017099356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,Class III
-4.6042768907,-3.2524232063,-4.1431558722,7.646823435,1.4514077797999998,-1.0848328076,-4.1431558722,7.646823435,1.4514077797999998,0.2317280225,0.2317280225,0.2317280225,8.8724207551,-4.262397515,8.8724207551,8.8724207551,0.2317280225,4.4921995137,-4.262397515,0.2317280225,8.8724207551,0.2317280225,7.646823435,7.646823435,0.2317280225,7.646823435,0.8968633688,4.4921995137,-3.1846339535,14.251118083,-4.1431558722,7.646823435,-3.1846339535,-4.262397515,-3.1846339535,0.5017099356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,Class III
-4.6042768907,-3.2524232063,-4.1431558722,7.646823435,1.4514077797999998,-1.0848328076,-4.1431558722,7.646823435,1.4514077797999998,0.2317280225,0.2317280225,0.5017099356,8.8724207551,-4.262397515,8.8724207551,8.8724207551,0.2317280225,4.4921995137,-4.262397515,0.2317280225,8.8724207551,0.2317280225,7.646823435,7.646823435,0.2317280225,7.646823435,0.8968633688,4.4921995137,-3.1846339535,14.251118083,-4.1431558722,7.646823435,-3.1846339535,-4.262397515,-3.1846339535,0.5017099356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,Class I
-4.6042768907,-3.2524232063,-4.1431558722,7.646823435,1.4514077797999998,-1.0848328076,-4.1431558722,7.646823435,1.4514077797999998,0.2317280225,0.2317280225,-4.1431558722,8.8724207551,-4.262397515,8.8724207551,8.8724207551,0.2317280225,4.4921995137,-4.262397515,8.8724207551,8.8724207551,0.2317280225,7.646823435,7.646823435,8.8724207551,7.646823435,0.8968633688,4.4921995137,-3.1846339535,14.251118083,-4.1431558722,7.646823435,-3.1846339535,-4.262397515,-3.1846339535,0.5017099356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.590239416900001,Class II
