P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_47,P_48,P_49,P_50,P_51,P_52,P_53,P_54,P_55,P_56,response_IC50,category_IC50
-14.526815816600001,-58.01101030979999,71.5978801512,-219.6850385603,-14.526815816600001,-14.526815816600001,-219.6850385603,-14.526815816600001,-70.8112043655,-70.8112043655,15.607318678499999,-14.526815816600001,-14.526815816600001,-58.115254504,-14.526815816600001,-70.8112043655,-70.8112043655,-58.199421788100004,-14.526815816600001,-14.526815816600001,-58.115254504,-58.115254504,-70.8112043655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,Class I
-169.9028203015,71.5978801512,145.9433211169,-58.115254504,-58.199421788100004,-35.1916928342,145.9433211169,-58.115254504,-58.199421788100004,-14.526815816600001,-14.526815816600001,-70.8112043655,6.9438753751,54.1437897821,6.9438753751,6.9438753751,-14.526815816600001,-70.8112043655,54.1437897821,-14.526815816600001,6.9438753751,-14.526815816600001,-58.115254504,-58.115254504,-14.526815816600001,-58.115254504,81.03831458350001,-70.8112043655,-219.6850385603,158.8521277056,145.9433211169,-58.115254504,-219.6850385603,54.1437897821,-219.6850385603,-136.4863579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,Class III
81.03831458350001,-125.5313585097,-14.526815816600001,-58.199421788100004,54.1437897821,54.1437897821,-169.9028203015,71.5978801512,145.9433211169,-58.115254504,-58.199421788100004,-35.1916928342,145.9433211169,-58.115254504,-58.199421788100004,-14.526815816600001,-14.526815816600001,145.9433211169,6.9438753751,54.1437897821,6.9438753751,6.9438753751,-14.526815816600001,-70.8112043655,54.1437897821,-14.526815816600001,6.9438753751,-14.526815816600001,-58.115254504,-58.115254504,-14.526815816600001,-58.115254504,81.03831458350001,-70.8112043655,-219.6850385603,158.8521277056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5057920728,Class II
-58.199421788100004,-70.8112043655,-70.8112043655,-14.526815816600001,-58.199421788100004,-14.526815816600001,158.8521277056,-58.199421788100004,-70.8112043655,-70.8112043655,-14.526815816600001,6.9438753751,-14.526815816600001,158.8521277056,-58.199421788100004,-70.8112043655,-70.8112043655,-70.8112043655,-58.199421788100004,-14.526815816600001,158.8521277056,-58.199421788100004,-14.526815816600001,-70.8112043655,-14.526815816600001,-58.199421788100004,-14.526815816600001,158.8521277056,6.9438753751,6.9438753751,-35.1916928342,-58.115254504,-58.115254504,6.9438753751,-58.115254504,71.5978801512,15.607318678499999,-219.6850385603,234.72475507069998,-58.199421788100004,-70.8112043655,6.9438753751,-58.115254504,6.9438753751,158.8521277056,-125.5313585097,-58.199421788100004,-58.115254504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,Class II
-169.9028203015,71.5978801512,145.9433211169,-58.115254504,-58.199421788100004,-35.1916928342,145.9433211169,-58.115254504,-58.199421788100004,-14.526815816600001,-14.526815816600001,145.9433211169,6.9438753751,54.1437897821,6.9438753751,6.9438753751,-14.526815816600001,-70.8112043655,54.1437897821,-14.526815816600001,6.9438753751,-14.526815816600001,-58.115254504,-58.115254504,-14.526815816600001,-58.115254504,81.03831458350001,-70.8112043655,78.9002920932,158.8521277056,145.9433211169,-58.115254504,-219.6850385603,54.1437897821,-219.6850385603,-136.4863579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.9520909199,Class III
-219.6850385603,-58.01101030979999,-14.526815816600001,-219.6850385603,81.03831458350001,-125.5313585097,-14.526815816600001,-58.199421788100004,54.1437897821,54.1437897821,-169.9028203015,71.5978801512,145.9433211169,-58.115254504,-58.199421788100004,-35.1916928342,145.9433211169,-58.115254504,-58.199421788100004,-14.526815816600001,-14.526815816600001,-58.115254504,6.9438753751,54.1437897821,-58.199421788100004,6.9438753751,-14.526815816600001,-70.8112043655,54.1437897821,-14.526815816600001,6.9438753751,-14.526815816600001,-58.115254504,-58.115254504,-14.526815816600001,-58.115254504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,Class II
-58.115254504,-14.526815816600001,158.8521277056,-58.199421788100004,78.9002920932,-58.01101030979999,145.9433211169,-58.199421788100004,78.9002920932,78.9002920932,-14.526815816600001,15.607318678499999,-136.4863579968,-136.4863579968,54.1437897821,-70.8112043655,78.9002920932,-136.4863579968,15.607318678499999,-136.4863579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,Class III
-169.9028203015,71.5978801512,145.9433211169,-58.115254504,-58.199421788100004,-35.1916928342,145.9433211169,-58.115254504,-58.199421788100004,-14.526815816600001,-14.526815816600001,-14.526815816600001,6.9438753751,54.1437897821,6.9438753751,6.9438753751,-14.526815816600001,-70.8112043655,54.1437897821,-14.526815816600001,6.9438753751,-14.526815816600001,-58.115254504,-58.115254504,-14.526815816600001,-58.115254504,81.03831458350001,-70.8112043655,-219.6850385603,158.8521277056,145.9433211169,-58.115254504,-219.6850385603,54.1437897821,-219.6850385603,-136.4863579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,Class III
-169.9028203015,71.5978801512,145.9433211169,-58.115254504,-58.199421788100004,-35.1916928342,145.9433211169,-58.115254504,-58.199421788100004,-14.526815816600001,-14.526815816600001,-136.4863579968,6.9438753751,54.1437897821,6.9438753751,6.9438753751,-14.526815816600001,-70.8112043655,54.1437897821,-14.526815816600001,6.9438753751,-14.526815816600001,-58.115254504,-58.115254504,-14.526815816600001,-58.115254504,81.03831458350001,-70.8112043655,-219.6850385603,158.8521277056,145.9433211169,-58.115254504,-219.6850385603,54.1437897821,-219.6850385603,-136.4863579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,Class I
-169.9028203015,71.5978801512,145.9433211169,-58.115254504,-58.199421788100004,-35.1916928342,145.9433211169,-58.115254504,-58.199421788100004,-14.526815816600001,-14.526815816600001,145.9433211169,6.9438753751,54.1437897821,6.9438753751,6.9438753751,-14.526815816600001,-70.8112043655,54.1437897821,6.9438753751,6.9438753751,-14.526815816600001,-58.115254504,-58.115254504,6.9438753751,-58.115254504,81.03831458350001,-70.8112043655,-219.6850385603,158.8521277056,145.9433211169,-58.115254504,-219.6850385603,54.1437897821,-219.6850385603,-136.4863579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.590239416900001,Class II
