P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_47,P_48,P_49,P_50,P_51,P_52,P_53,P_54,P_55,P_56,response_IC50,category_IC50
82.8552706681,275.73529614299997,-98.2449472935,341.2880302634,82.8552706681,82.8552706681,341.2880302634,82.8552706681,-171.6307244956,-171.6307244956,-146.3323265322,82.8552706681,82.8552706681,-156.11781210290002,82.8552706681,-171.6307244956,-171.6307244956,18.788756671199998,82.8552706681,82.8552706681,-156.11781210290002,-156.11781210290002,-171.6307244956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,Class I
134.10151309530002,-98.2449472935,-205.9332497678,-156.11781210290002,18.788756671199998,241.3643347471,-205.9332497678,-156.11781210290002,18.788756671199998,82.8552706681,82.8552706681,-171.6307244956,-29.659872388,-10.4219294857,-29.659872388,-29.659872388,82.8552706681,-171.6307244956,-10.4219294857,82.8552706681,-29.659872388,82.8552706681,-156.11781210290002,-156.11781210290002,82.8552706681,-156.11781210290002,-5.480228739199999,-171.6307244956,341.2880302634,-292.5938664116,-205.9332497678,-156.11781210290002,341.2880302634,-10.4219294857,341.2880302634,123.63419170729999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,Class III
-5.480228739199999,28.8527710835,82.8552706681,18.788756671199998,-10.4219294857,-10.4219294857,134.10151309530002,-98.2449472935,-205.9332497678,-156.11781210290002,18.788756671199998,241.3643347471,-205.9332497678,-156.11781210290002,18.788756671199998,82.8552706681,82.8552706681,-205.9332497678,-29.659872388,-10.4219294857,-29.659872388,-29.659872388,82.8552706681,-171.6307244956,-10.4219294857,82.8552706681,-29.659872388,82.8552706681,-156.11781210290002,-156.11781210290002,82.8552706681,-156.11781210290002,-5.480228739199999,-171.6307244956,341.2880302634,-292.5938664116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5057920728,Class II
18.788756671199998,-171.6307244956,-171.6307244956,82.8552706681,18.788756671199998,82.8552706681,-292.5938664116,18.788756671199998,-171.6307244956,-171.6307244956,82.8552706681,-29.659872388,82.8552706681,-292.5938664116,18.788756671199998,-171.6307244956,-171.6307244956,-171.6307244956,18.788756671199998,82.8552706681,-292.5938664116,18.788756671199998,82.8552706681,-171.6307244956,82.8552706681,18.788756671199998,82.8552706681,-292.5938664116,-29.659872388,-29.659872388,241.3643347471,-156.11781210290002,-156.11781210290002,-29.659872388,-156.11781210290002,-98.2449472935,-146.3323265322,341.2880302634,-318.3473174365,18.788756671199998,-171.6307244956,-29.659872388,-156.11781210290002,-29.659872388,-292.5938664116,28.8527710835,18.788756671199998,-156.11781210290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,Class II
134.10151309530002,-98.2449472935,-205.9332497678,-156.11781210290002,18.788756671199998,241.3643347471,-205.9332497678,-156.11781210290002,18.788756671199998,82.8552706681,82.8552706681,-205.9332497678,-29.659872388,-10.4219294857,-29.659872388,-29.659872388,82.8552706681,-171.6307244956,-10.4219294857,82.8552706681,-29.659872388,82.8552706681,-156.11781210290002,-156.11781210290002,82.8552706681,-156.11781210290002,-5.480228739199999,-171.6307244956,28.1326069143,-292.5938664116,-205.9332497678,-156.11781210290002,341.2880302634,-10.4219294857,341.2880302634,123.63419170729999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.9520909199,Class III
341.2880302634,275.73529614299997,82.8552706681,341.2880302634,-5.480228739199999,28.8527710835,82.8552706681,18.788756671199998,-10.4219294857,-10.4219294857,134.10151309530002,-98.2449472935,-205.9332497678,-156.11781210290002,18.788756671199998,241.3643347471,-205.9332497678,-156.11781210290002,18.788756671199998,82.8552706681,82.8552706681,-156.11781210290002,-29.659872388,-10.4219294857,18.788756671199998,-29.659872388,82.8552706681,-171.6307244956,-10.4219294857,82.8552706681,-29.659872388,82.8552706681,-156.11781210290002,-156.11781210290002,82.8552706681,-156.11781210290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,Class II
-156.11781210290002,82.8552706681,-292.5938664116,18.788756671199998,28.1326069143,275.73529614299997,-205.9332497678,18.788756671199998,28.1326069143,28.1326069143,82.8552706681,-146.3323265322,123.63419170729999,123.63419170729999,-10.4219294857,-171.6307244956,28.1326069143,123.63419170729999,-146.3323265322,123.63419170729999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,Class III
134.10151309530002,-98.2449472935,-205.9332497678,-156.11781210290002,18.788756671199998,241.3643347471,-205.9332497678,-156.11781210290002,18.788756671199998,82.8552706681,82.8552706681,82.8552706681,-29.659872388,-10.4219294857,-29.659872388,-29.659872388,82.8552706681,-171.6307244956,-10.4219294857,82.8552706681,-29.659872388,82.8552706681,-156.11781210290002,-156.11781210290002,82.8552706681,-156.11781210290002,-5.480228739199999,-171.6307244956,341.2880302634,-292.5938664116,-205.9332497678,-156.11781210290002,341.2880302634,-10.4219294857,341.2880302634,123.63419170729999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,Class III
134.10151309530002,-98.2449472935,-205.9332497678,-156.11781210290002,18.788756671199998,241.3643347471,-205.9332497678,-156.11781210290002,18.788756671199998,82.8552706681,82.8552706681,123.63419170729999,-29.659872388,-10.4219294857,-29.659872388,-29.659872388,82.8552706681,-171.6307244956,-10.4219294857,82.8552706681,-29.659872388,82.8552706681,-156.11781210290002,-156.11781210290002,82.8552706681,-156.11781210290002,-5.480228739199999,-171.6307244956,341.2880302634,-292.5938664116,-205.9332497678,-156.11781210290002,341.2880302634,-10.4219294857,341.2880302634,123.63419170729999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,Class I
134.10151309530002,-98.2449472935,-205.9332497678,-156.11781210290002,18.788756671199998,241.3643347471,-205.9332497678,-156.11781210290002,18.788756671199998,82.8552706681,82.8552706681,-205.9332497678,-29.659872388,-10.4219294857,-29.659872388,-29.659872388,82.8552706681,-171.6307244956,-10.4219294857,-29.659872388,-29.659872388,82.8552706681,-156.11781210290002,-156.11781210290002,-29.659872388,-156.11781210290002,-5.480228739199999,-171.6307244956,341.2880302634,-292.5938664116,-205.9332497678,-156.11781210290002,341.2880302634,-10.4219294857,341.2880302634,123.63419170729999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.590239416900001,Class II
