P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,response
187.6487806875,382.1081910433686,449.282628521086,107.43773359376526,35.176294801440406,161.99416575615567,245.6141579389641,247.57255266411198,173.89190784558636,158.19608651101794,336.9986888549763,91.3929773394889,205.2244793984274,126.98196073221762,208.1969540988478,402.6149862626555,307.97259918961726,218.38930968342683,250.3930507594424,259.2247895730491,272.6693019731287,148.1280986260425,220.4063645243195,161.92243252934946,143.97191235365403,199.54318979053485,138.59222409681593,71.65398602652202,15.629561016199998
698.2816885308,317.5390121259711,297.20482142692003,258.9133622259735,209.3158846867654,285.1869289827379,102.08445119409758,203.23335255184935,214.26205642683905,227.18490517240383,113.74359655190823,325.8705943213991,263.4449351363877,184.27402945166983,58.57650625987619,527.0827445081848,522.0288390536551,299.4125733272687,172.85291633745737,112.6515021285866,43.941451181965625,51.91085226337721,94.39914177603775,247.42138951841196,144.72124235947422,164.93524612578278,326.19981840168936,179.0430495843776,1.0
421.2635376935001,567.1799053425962,737.2024157896163,732.7333764103364,399.3838597251019,225.66431341723,0.5714758244305783,154.04855789972746,141.92338163484993,282.45959923244544,489.9619375564964,518.4010542273609,498.388027251021,458.6809538277272,448.79768899574816,717.0030148171205,375.75343132624977,481.10939588823834,331.50253719836684,352.40358226159594,585.298796145013,111.17046949234332,450.6343162213701,453.16826121321077,259.1846216477797,439.30943204759143,528.3336290099023,200.78329835948244,71.8069255386
1192.4847381206,635.9876230387731,182.2646564208934,154.29339923341237,196.5039459691462,78.91586633791151,179.11880857358838,323.2017672194126,532.6951200114404,330.51879328743297,75.08678889431292,162.90028459567543,122.80219592315599,114.2554311163761,189.94239477076812,473.846990220628,996.4227135314754,453.25887178219386,210.7842516930152,127.5363441955368,167.41960577751493,125.06340207407715,112.97769318210705,148.1624847318373,89.2318807786481,118.446391796029,44.92034692802374,70.59010651213428,117000.0
220.89158776570002,380.0803040363554,435.44560460817615,129.75570277757197,48.42388067060703,130.45340302906376,246.7148217688354,277.64987457348917,181.8485950501227,177.058208614663,332.77716023606524,76.29349075750002,182.11795218986188,107.13899004474926,183.8109613328978,387.5766445961766,324.09058922946707,245.68989118929017,257.23221782373275,241.55454549267424,246.40922782312796,137.32913040668564,227.16949099848205,177.08893323103254,116.87954686927753,189.53426206626543,157.98371904770295,100.16068500737425,446.0
575.8491262511,199.70169862819782,412.96715328967144,361.10831278586585,123.30625742225241,364.75100496980116,135.70374675714405,271.0950044741046,154.13725927208958,198.12928938945055,126.46841069138533,166.10528069111467,249.0408788700903,201.68143405585798,240.05285433395937,285.098473180627,486.59947671814643,176.8295047749832,314.5588464648539,315.2463086022237,229.29531424869248,275.5570565511829,144.5045671850129,330.2638844223098,105.30876338468778,132.86226946521907,171.81037644373822,60.966135793075395,9.9644224825
322.6992155959,125.24724824848211,102.23561595950488,331.6647643371519,396.8570122799324,141.61270168068228,96.07314037476803,188.96457195415027,105.41809029469104,186.1679065294647,25.236950900655977,192.45169207235276,246.3977720178756,386.6069611875719,109.04322050750362,187.97418126804106,242.76159175929132,432.6593311465706,282.564853351738,98.14331920719144,301.10511910417875,252.2855676705635,249.73656312086092,84.84600264811476,92.76374071780326,116.7908982619733,138.72128477701915,76.92431953223287,57.5774617712
1346.6008826425,626.3254032367826,328.88055871088375,232.45763177195877,310.053195273584,210.43916320666736,169.59731558190543,205.92185193938883,240.46982910290927,235.67795101935965,119.1846699455343,101.23177087177233,216.36465965283864,65.97245722691765,94.9407672334782,559.9359460726173,873.6134917001214,322.9858326289596,281.85692633086853,172.3365845164772,178.52313023131825,36.01343144043129,216.18409809371872,149.25723902572372,111.84867635937363,141.6374699722282,223.88670971841526,117.73850590655366,0.39
197.48720054910004,381.71063146571174,450.7294590551204,284.37745569889364,64.23860483836764,166.22393026800907,263.6936943061863,268.6479381390492,201.30417366443461,118.26716588364428,163.70518006938337,122.35099969155968,51.205498594662586,140.44727191938566,168.6085591996648,264.2377500831303,229.0986465712544,106.28857333212689,40.839561061817605,194.82832602874134,174.80589561235868,93.70678092681258,281.1382687709746,215.92384036646243,112.91878129614203,234.0478101377173,204.0657607458761,98.01051450998929,30642.042721136
143.91114218639999,141.81931193597433,135.6591153726589,125.76868074711471,112.68631055460828,97.11470751039838,79.87505680415633,61.85535891864739,43.960575450133035,27.087493103288185,12.30345247623432,5.497985686764726,13.537880355349277,20.85534680670884,25.555653992712774,27.647172587261746,27.433356133582297,25.37673211071082,22.04192659736413,18.05122275768285,14.047334494091874,10.652164914057394,8.348516650739187,7.170900870929299,6.557667227568959,5.862067731526907,4.820202720409023,3.6261853928439374,100000.0
