P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,response_IC50,category_IC50
151.71321674149996,1087.8665110758488,1413.5921113775355,962.6413151650532,780.8719763615109,1020.2870804902108,739.5886993878067,195.1251666102605,511.0075255291192,927.9912754571463,1295.5724072515388,1313.0739742540648,820.4505252499334,133.33050766007574,448.9771423026477,605.5520880118028,626.1102476847915,654.8066970475543,624.9837872140433,520.2174729900217,285.03906781129456,417.47514464881795,858.022624431712,1084.0429207075424,1089.007610387697,949.821438291862,559.1648345689997,133.91913010916812,693.6494997043377,851.9732755921669,538.0643183568892,328.16699575958376,0.69,Class I
557.9498481700998,878.1312294683185,444.21911035233745,1030.3083970120513,603.3924100720153,979.4581309663624,306.848645409039,931.7601119750569,681.9013095232041,1257.4013322316075,636.376396777987,1300.6305882944773,674.9552960757013,1412.8749786570609,1448.9341076473697,202.5327894659636,1431.416362215248,1363.9754284603496,411.79793608436023,956.3784042035824,976.8491846156154,745.0361613582091,347.6294622648146,464.62783645038166,1199.1062929642674,647.007602813004,210.62789780030508,610.4279752974581,1406.4131145276124,999.2261930119274,1147.2614712380382,1471.3054660464763,708.0,Class III
921.8169236077999,667.6236212839445,82.31795076059026,537.1431716916243,215.62262623039018,409.2060769579595,583.0453916022427,297.56027120465086,293.4046583638823,475.53438124665155,98.31796046611954,644.0160872493122,905.0797018882541,1215.0374116883033,1384.597097719552,535.5684106971506,1334.7267186955128,1173.2065079324918,285.12780681230385,471.07540625753523,784.4695141508683,755.0102144507908,762.2406445361703,576.6927199319272,598.698023193739,1035.9547066444968,453.2573952795617,1207.6121352503908,1487.1470821099733,633.7426034391815,851.7919994731317,999.6373415176021,19.5057920728,Class II
3085.6726271435,666.5170730254931,1195.5499563007543,367.38653082217706,357.5164082226475,612.558030502524,110.03458428801439,715.053773006458,716.0880349691927,738.6328802350142,1496.9425224509787,461.6257364623667,960.8365459318098,348.7370053095275,315.34604672382926,858.1492478106358,842.2704410008375,2044.6558745662455,1369.9087014616807,277.2261397318016,577.0132127962205,1256.3257075891172,1023.1832880874218,203.37959151171395,851.3820494157101,516.1712208254143,766.9421189597498,1028.9602131014221,2296.5150231405028,1415.9375840523812,1797.3209330877942,1294.234364423775,15.0,Class II
905.4077967913998,917.3840101138088,558.1045022160132,1218.561186585418,891.9962520018112,1277.5707125813026,591.9103423968616,1092.8058737253846,715.5982623246382,1160.6077194309983,581.1615784307699,1065.363855982354,901.1744927540885,1311.5139666835828,1190.0210132163547,547.397696934842,1153.4244947823713,1180.120190302316,169.06503820758797,622.2423169471163,689.4391636212603,462.5122273547743,25.602451426870875,803.1190606795956,1418.0837967045381,544.2669554281298,525.9577338908192,415.7846687921922,1168.688890186507,856.4309346620283,812.7579354856133,1153.6202160374964,116.9520909199,Class III
346.0305598371999,1458.564568883138,1077.6631414870099,1492.4983430782102,770.8852658143933,877.1817092288032,221.64646100535677,779.6595519767325,497.35435961414606,892.5932187195322,408.38527419998934,697.6939059424251,838.8752610108413,1406.80464342132,1161.1161601493247,631.5891384968364,850.6986648337125,1129.3992367372693,487.48129606252115,451.56309117823434,505.934823953365,777.4651162229275,601.774681952147,1262.4115046722313,545.0298831906474,1041.5868583461727,417.15418628723745,1281.1774909651326,619.1196022197435,65.15865276853529,299.4837799649275,465.1711036791557,18.5,Class II
43.271690019999994,229.5568701674812,327.8144586996018,323.44434647081624,349.9107255925683,344.91848371243975,205.22658650022865,251.33125596456844,496.8916066030346,581.9994318357525,452.3901230231966,224.04876741052763,246.22244120107325,465.17452575729584,684.1190119922129,888.5158802329928,1007.5093802932457,918.4289806958094,548.6437683418154,127.93482188998536,618.8019191179192,873.2448058586925,709.557174105136,268.9149624785402,131.94547036281372,191.17163575224114,366.0052023430624,905.7741799617016,1228.1112199689046,1075.3409876813985,678.1710907741864,794.1194360189437,660.0,Class III
303.46385300639986,624.2961165160881,585.6047999263297,1206.6775867348106,377.1604470782596,1088.768092683722,536.2672350006314,706.8826254344573,890.3958529226506,1356.7536878543442,382.895631109508,1421.6269214982942,824.6229828410841,1244.2052458076432,1321.9728994436175,82.64526573500761,1371.250691674264,1173.6102939403704,463.23948758786116,1188.1769671372665,872.4012036431329,555.6421864108669,551.8682497285499,330.87126861486877,1203.4828659336704,780.6449256566642,50.95160011925238,633.5011592779667,1275.2262162528261,776.7395953424519,1385.0960378155205,1529.7433153482164,283.0,Class III
262.6849319671999,583.6741892811057,615.0649867212826,1237.469946478015,344.59264340993667,1110.7129761390456,574.9937844095451,672.8120475781672,925.9452498116331,1376.3862713643255,342.4164395878146,1444.2451866326687,853.2336929647643,1219.9477554299756,1305.0979848825532,115.7251970902077,1365.7776623686955,1145.4233947324146,483.5745558330252,1226.157142455095,861.4951822062089,530.3820481830554,588.2493295618024,323.21245630286666,1209.171839536237,807.4769120214187,89.12757498940026,646.5009098047929,1257.7243685229712,743.0003006978723,1423.7420805974243,1542.808257056802,9.4,Class I
817.2826595544998,1031.8385345130337,628.9008580520906,1112.354457438407,617.7480167152726,893.963428749201,263.88770809021185,934.8312082682697,579.2577174374802,1236.3464356058216,784.7743017746882,1490.5637740946406,810.1621079370376,1213.5247131992805,1347.941748211353,428.6714656679237,1382.9954327016885,1303.2089525578237,429.0587294317083,936.7695842660447,954.4197379912032,719.7945573995686,351.8030491192005,421.6811194840161,1163.4611639299449,731.1687359903631,331.4474286654736,522.8974670161639,1429.2633929454348,984.6699123307714,1010.0387278001283,1433.5340967732593,12.590239416900001,Class II
1987.470049167,1545.2383854561251,660.9170045320681,631.725871253016,117.82386753946402,946.0042763721817,869.2579695672331,183.00557613617994,792.0452050046662,527.7471251793812,260.88777770058584,185.0154269669882,632.0804809650136,2066.773635130581,2113.7342215294034,959.5786477863128,362.4754648266073,1468.512505949266,1185.4025447422803,901.4444834775514,1593.3315072064345,1618.812334194813,327.72310753770444,1112.048947294124,879.3445942111988,1315.2197789866716,446.76353918079,1660.4402924862707,623.4618676149057,837.0683827242177,806.5356589039211,1093.8582818443574,4.7117529067,Class I
704.7675164983998,945.0866529443684,524.8191880159059,1118.9375497218803,716.2911255283283,953.1925052459895,206.56592026592364,897.1412461008168,670.3482059297883,1330.1516064709356,779.8283548984435,1387.8347348868028,746.614578262953,1325.9603434021687,1432.582275055953,337.25122659795335,1337.5764242020102,1286.1620463120867,316.59009535387514,911.2047077062848,1021.469068853891,831.8708842623275,417.08094225992755,387.1032428027769,1136.3868801079916,660.7155415030298,258.967426333633,595.3127908642012,1487.3923647790505,1084.6738640411345,1059.4550226589877,1364.6485425257831,2.2477617912,Class I
718.7103131571998,1031.977866010517,485.4975797102693,882.7130105020796,653.4793409122012,1086.7474116917435,248.22729538964495,960.5634958739734,782.6545903109011,1227.578323812662,545.4765870120083,1328.8384707639113,677.2436047163394,1311.4514840917832,1342.1891730341022,261.6705382024104,1562.2192946511504,1495.2423340718442,336.8497838110912,885.8299333180601,1101.552581392546,875.2728970234463,291.9180902356157,614.0073547794979,1304.2736622696154,725.7406243105111,306.1945315969171,489.3256106701175,1304.4263403151542,1005.2562738361216,1240.4739985402155,1450.6755248140264,0.6764542074,Class I
960.5047087089001,1914.8372431634239,342.9641271450225,1948.5331966676172,1024.2889244289504,988.7296785630825,902.182829696926,861.1810876401022,1096.429004437594,2132.3663863411166,748.571644626292,941.548393569752,686.5937294040933,1427.0673550470005,1473.1814236550654,481.8471707492922,1309.0085286751366,2054.386752825599,949.7545185433771,136.02115300288597,952.9445895851552,921.5120638794914,1514.5686767835691,1200.851666897436,1185.601992476136,877.069062392619,1247.0062445715325,1353.782379403112,1505.2702804179812,502.49086545154336,602.3077851980044,1955.9107801041885,60.0,Class II
