P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,response_IC50,category_IC50
827.2558130207001,703.9080084409205,414.14804467585475,126.41274830021253,52.87749472556403,124.63585768767585,174.77517204285118,236.29230284790336,256.1692371172809,190.05661291812257,133.6121926865807,144.3391455761485,68.19159257085585,139.55928958469246,204.78819729684665,81.46279522354936,254.7643040276342,480.82599834999013,502.11327908328093,380.6431089071266,282.76954282575826,160.62370941083108,42.74064379745024,194.62187411940508,185.45313109583657,136.26997669150617,190.70182492001507,167.90950894512923,187.0280126100445,238.56593578070732,153.7483385041121,101.87742643778408,0.69,Class I
323.51894521390005,442.4679525874928,520.4502234468554,286.64301118762904,112.51488085099956,100.23946646600584,105.35127174134226,238.96715600026724,354.6974502569563,313.52119372618296,74.77260794739556,351.5906097422896,322.2054456448263,56.74958750102537,142.3996011381698,122.93839522755462,139.9217961992049,282.9200764045883,266.8674833959507,260.25510546510276,385.13285959555935,221.38577275719888,178.62856482085598,244.18714866916133,239.53784195745814,264.1952813475593,172.78489050035964,37.967395051978144,41.59531774695313,114.05589203426679,158.3773033192574,200.5159938358196,708.0,Class III
443.83459362559995,283.10676506619427,338.79054108407223,417.1453135846321,172.64122421934738,213.7941030008882,333.84384518664797,147.79086231402357,321.4966282413755,272.9227318137315,196.05294911096814,148.32213991136896,292.2901896849649,145.1788064649234,325.6726248002115,133.91065565266007,200.58892657128797,305.8471978380403,563.5660273715353,116.01645399256749,410.80907491101345,87.63171026573423,398.74544214218247,158.40911147026057,248.44003119553477,140.8774955103373,207.17955777588418,223.29799241119642,104.21310685084727,226.11882054738436,150.04638801928428,90.24551489941989,19.5057920728,Class II
837.7733027703,705.02279480238,260.0430173383577,330.33811735506237,23.580599290490753,205.39945622072887,180.18919446220156,109.49294218105513,666.8377943531449,801.1035040864562,611.4185966485326,380.67537742550843,394.4060685196519,260.1547949494602,206.0240506780385,249.50165244768166,292.24055568536386,225.52617604900112,593.1095484471241,528.539368912351,152.06167138378035,193.36744302649083,385.4752466017492,313.00332866214706,285.8126272322145,293.0844060591085,119.46076977661112,597.6007069592816,451.55056417427573,423.96897490001663,298.1006388555961,167.49364370998077,15.0,Class II
196.75764586510002,337.55808793761804,467.79472243860954,274.8880292121826,14.444015553504169,62.417039084231575,164.15840628995673,248.0553719801489,273.1812607421383,212.95807677034585,74.5357861550456,322.7590933991888,232.13346243201588,54.213020609800616,190.39701698527404,81.06755906676491,179.22336033310253,369.8234376693468,374.6671851302916,234.02323209536647,278.2781780480126,222.75320720681262,278.601656576367,239.59029718352696,137.98587258496434,233.17396099296403,218.9012682525054,140.2522176897101,137.40052270311205,203.76693457107902,128.73519509582744,86.4858996777028,116.9520909199,Class III
453.89599449649995,222.68410869752702,328.2860314392638,455.4480797577854,147.40837689222886,305.04670117520766,316.2273121394599,47.39025753514477,227.4477978103572,264.28566985797636,154.6962777714784,52.10545116886424,120.80934522459529,225.88793825136736,172.10281435760749,244.6040179725579,272.3155828563405,227.65338549625088,435.78410586043327,195.96066265472027,279.924047299844,152.26704206708413,342.81332050831946,206.50114393384982,175.1976149968499,94.58960341449107,281.97530870640804,268.9617284511929,215.23970746323118,250.86147123421793,30.783801874520385,73.30098195949782,18.5,Class II
141.25943969729997,108.96090462601583,66.4071742786383,111.14252504265961,134.398977978944,92.78994181386601,31.310217027422308,100.8482482914744,164.95095193560994,193.69920791213235,199.21379375785148,208.80440325024452,232.44880306707074,241.26151620795193,205.82269196350765,129.6360738295467,64.52789910449926,97.26223091187313,134.88345347143778,128.1420248964282,96.52210953417958,141.6843475611411,226.66966605967286,249.33362652035737,170.04166369246897,31.10730303550355,166.85753679017782,270.023184659339,271.2535449196011,194.93731222756267,123.28178398448655,133.01198470457282,660.0,Class III
287.3803644216,409.893570288847,498.3954461209333,273.5396124241565,76.37652582291112,70.40139252823236,123.13137212299397,238.65458619198873,325.96197866508453,277.5217777249347,60.1022392435759,340.76372004884325,290.2423755033203,31.458600335512884,155.6659872385647,97.30670471251445,148.92463084826377,314.4392751647727,301.4500021981806,245.32887139622267,349.45716172522805,214.1444234287961,208.34631315104247,233.5095213890219,203.49861841232448,245.21907768902307,176.25655583154094,64.83757972471582,76.67050645335078,143.75298181081558,139.993213099167,164.58173407447546,283.0,Class III
205.32583700410004,338.6278209253844,455.0561017443034,260.49121800592815,5.688150366481432,55.62288563267789,184.61745753451564,257.51761129817686,267.4688881021794,195.97352712036948,93.9036733355434,329.8454711402063,222.46627238577523,74.98407782374872,207.14371035964314,79.68080719614628,194.37400011645008,388.99992924712586,381.0452367772419,229.67345072998484,268.91300527042216,219.989061272425,281.456682344951,229.44203297349597,121.8883387088781,218.81913901445833,208.60490422973163,142.0363985525275,158.09914994152604,218.51072985757722,129.77591218949507,83.6473669651297,9.4,Class I
129.5305768023,275.09359113046395,422.32164034707876,266.5198943424359,45.864221771726534,41.395384392530374,185.5295914998951,243.52146663060577,241.91829790896227,155.79541047049133,152.14235207862114,401.37177042356495,301.2841163564422,89.93420122381698,182.20114049645107,102.89867522456686,196.71674995561813,359.51507167247235,354.17156375748186,227.33829579186704,275.3985036322333,201.47706658316105,225.7997074783247,165.46188066195853,72.92416027963725,169.64638756974662,137.21004076485283,61.88477772680423,107.38051984555968,203.06584798191625,120.95034190082,71.27988264307929,12.590239416900001,Class II
