P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,response_IC50,category_IC50
1127.5184380777,902.0246853257268,384.1563030034307,234.37627340671492,437.7610539342966,364.3584229092131,205.49079870635842,210.80780156324462,222.47808483343903,195.18119033580555,173.469030428432,127.06501754144013,88.72032588564446,157.60529058861087,207.59435599440005,154.49310875991608,19.647703380685282,137.09157106793884,228.88985125366258,326.97115535814027,441.3736261263508,478.40754656844746,467.77528318767025,521.576959845349,552.3293623629932,491.64066632865143,476.28977877639556,499.5019664268956,382.56589656146036,151.3316784230233,155.32427362009022,206.16674813707687,0.69,Class I
825.7957087720001,532.3614434321229,410.33420705426545,287.3247395652056,245.14126785477436,630.6023730462683,408.7977669807398,559.9321083074548,498.3792752844458,359.8862612157001,318.8677854555798,856.5120795944864,431.44228744884407,443.9416160541161,732.6731557679133,125.70942918681753,1224.0365751894678,685.8194360108804,967.9543780322605,1079.942678507884,498.8032985989779,743.6093655247208,652.4029812374098,518.3620432940459,223.80643211919565,92.455440638743,611.4168071872822,92.9323232603175,686.6336554574953,370.2150619717915,524.728446119841,484.6395255931243,708.0,Class III
184.08830653390012,184.90532746259404,419.33264984239986,322.4867429693747,208.6589991367875,154.82416128233922,355.02732892180035,356.59324899701295,61.32964104103875,191.01333919735723,510.7435662293263,344.069394777193,240.08753028901677,423.9897225538992,920.0428737979465,486.2543478772967,1053.6583075083431,494.6588368125045,566.0495554169214,592.122132692006,124.78858994158331,690.4940754648047,375.7650717987524,661.645126417504,384.6599795936141,818.1527168833211,801.9502120724967,619.291656578282,622.5743019584042,420.79502953371593,173.10117511598358,361.6173844179488,19.5057920728,Class II
790.4406796604001,134.74472222788228,182.55441838653877,193.4476482429009,442.0366870803544,92.40063221058519,196.19866725059205,73.79799783680811,1034.6819480391111,990.1564111464075,589.6003692242386,266.94797761960575,551.9683771274202,390.50197814934916,486.19185373598503,354.75114246776053,351.1165458905903,489.4504611686317,888.6283285722095,428.30073976555815,631.2701822701468,581.1692199363836,898.551850365423,922.6659344645888,935.0183239228647,562.6743578160779,413.14487732382906,624.7214023092896,887.4624720122123,617.6387581700652,412.2438054916105,418.34099934658377,15.0,Class II
310.4558526361,371.2618270255825,322.4217134581351,377.28089571023514,746.583518388877,820.9118748144504,545.5705074670772,920.945530413645,726.984691677217,206.84142049433726,244.74789913432303,515.8156771673015,371.55281872963417,361.3207088025664,935.7773805684725,472.9270025302574,855.8640534292725,708.5213224585785,611.2335364571878,653.1845730401346,473.6129114991326,607.6046681653365,285.97657251024043,167.211181846373,370.77984846057336,265.8805579492936,1054.5521152702668,530.5865099101542,567.9986327694263,634.8172354059991,295.72940413821914,205.59367413933137,116.9520909199,Class III
914.5922819282999,335.7066567219127,660.6482231931702,433.1801256478101,637.261563967253,176.8763108414564,303.58186901306226,130.67987555403636,309.8388718317879,151.63864132268623,386.82469909462986,142.15113716081297,237.0718278930521,381.5156129886913,500.013390375703,509.7413752593931,461.83787573227977,690.5726048982838,926.7071902522533,738.5636478330316,340.03497046950764,292.51414256251115,437.81357828970243,274.9269753071257,687.5147381683421,505.0312078836041,884.3304297628423,865.4206084927833,476.43069004964866,171.14102272885214,268.59800228273696,305.03908912132516,18.5,Class II
172.58033204150007,330.08617933621986,499.82433329208686,521.5508569097871,385.52607682917204,196.91898775482784,142.93637815399532,165.57013627923902,279.42945474692146,461.5074172746867,527.7954263660262,401.49392927396485,173.67710168398187,175.4986462431764,267.428039470337,291.91150999861,320.61491554728656,287.3777666938323,148.68172411908935,190.86339118954163,329.0962544060531,314.06917074047846,176.7833173026703,60.84905891875353,97.88784116587239,355.5240889193168,673.5306651930191,842.4055535112315,708.6267574983365,273.110060439449,306.7577466702465,789.7960122808785,660.0,Class III
769.5113202231,546.6239002062995,442.69104220494717,234.56052176634745,301.42563678361057,597.3362161932579,365.3485119311098,612.0722294006563,482.10602153993136,342.9702792489345,355.8984045267333,821.0370682604902,376.3971204495152,498.58034690435755,788.9549627616458,109.61629327509954,1194.4536351901143,695.9224243717179,948.375650593231,1025.687696811751,541.5646803644082,780.5313770972009,597.2486219637059,477.84304695753195,176.35797671863546,148.6483951106275,665.8533623651163,148.32090677277253,695.5218876189331,423.0614230822412,482.7050258548786,434.90384895595827,283.0,Class III
891.4708624033001,522.9358112092996,379.7071974960019,350.28056195288286,179.4661526747946,673.3002875596798,463.0047672221532,500.22954182656747,524.4134104977469,389.10287266282523,283.77880565782505,900.5902789668685,496.0232022394706,380.7931877881605,667.0015651855324,168.0225114409289,1260.8562154192973,679.7567062299563,994.3463172422599,1143.4978616752153,452.663610175882,703.776363015191,716.9816391229572,569.0420759441164,283.2915973721872,27.366255503977083,548.3696527829019,32.464736626246406,682.0123844699674,310.0849759612894,576.8439717965815,544.2883410888675,9.4,Class I
566.0998009062,596.558708296893,564.4971817824033,124.82916583079444,449.06981644073267,510.1416533444692,267.6952916164374,758.9178720676667,456.455075751731,354.78993312137715,513.880773878607,772.781164396801,264.35920500358395,634.0246445028356,961.8537945311373,224.47884030029772,1093.199446391215,725.9058555479755,915.0599845096867,873.4425685269154,668.9718759328683,887.7480027362285,457.456974161933,413.5878613823404,107.4776854700119,343.5910828144604,827.792794666,273.4413756778424,751.1359312301372,586.129504437306,366.6276355606464,295.7049092102231,12.590239416900001,Class II
37.837942936700074,289.81452400937064,397.8747574840173,153.82811094648642,487.8082990625814,243.07034725131714,492.8121571918299,323.9770515714736,742.7501875362461,440.4379290366513,327.639437682968,46.345491954818996,96.37676149341404,984.8637000660616,1534.5584854087044,965.2942166736048,271.0552790347381,558.6024102725015,802.2629352566645,719.9098860019874,1086.0531354485327,666.9334756294177,207.47425561689724,192.59653043454009,543.1871454892067,581.3768244382094,885.5215478850473,1243.7358711066524,667.2737370008575,548.0165062021663,562.3308609016133,741.85758924132,4.7117529067,Class I
587.5704920978999,600.4624334439155,550.2094753101,126.77645410103977,470.5209620664305,519.8335860333652,248.12539698657622,748.9064360356302,454.45516124402474,365.11278659939717,502.55358222124784,752.3679705830176,244.3548392668746,645.598979469662,961.3780849133259,203.63057670724731,1101.733766028818,733.51228395287,893.9136667252586,854.263737978308,687.738349720237,909.1644491586369,462.95765894153766,406.20989744904364,97.88897301095865,327.9219396203406,822.7473227543447,286.8711589986428,759.063203638292,596.7226044214849,385.79008843362436,296.444510449569,2.2477617912,Class I
674.1003131687,600.7212579961815,491.50458032790857,170.97134964482015,441.082081537811,466.39263030889066,324.2170636058798,779.38498724489,432.61415031641343,390.84910568893787,531.8731325244329,712.5407040235779,182.43748885817675,700.0620102560378,987.4457396224523,180.15383735079016,1062.0407227981464,683.1972632093976,969.0556843501771,933.5772757364475,610.0361434532674,852.5601723742458,500.12422388212735,439.2519667441748,65.92049722286733,285.57645608500525,799.6571067422664,316.75312875577737,809.063333415799,630.4942807038436,326.8770403750776,280.6743874184546,0.6764542074,Class I
1804.5935286557,1191.4362692372965,174.22879539179036,509.9690979966944,699.222530573735,868.3221696339008,690.1172523704521,981.2015886396609,764.2176507191074,612.017390661785,784.1908246469968,367.8710405311666,327.81071817502925,464.6513486119903,1100.1211058773165,69.030019063418,1072.9816844179397,877.3763189394298,933.1827864138188,921.6283125212726,841.062146893533,791.0277368477472,1044.1306754124998,953.0203309406664,489.38695629369533,91.32598349096459,1569.6675395242407,832.1967427640643,478.6736608639864,473.34670942184397,430.84806606722776,631.4158788328094,60.0,Class II
875.9746397194,673.7620425403484,948.1253320249194,552.9181762710004,410.83831450260374,465.88225087825316,257.6979734612974,305.0547300661024,416.28904075814717,485.014776141129,636.6540319426479,496.021151592825,326.39087419090936,907.2237486499495,493.8689972627192,365.13425388009904,133.91400621908653,1184.991131174475,795.2944684650415,1025.4951931991154,956.6542902703196,537.5690156479914,995.330620522299,632.2135478719592,857.2912605546903,421.25448692971725,412.5300510696039,369.7733237529205,610.136208918428,1095.530747749244,567.5789552704929,643.1283304669713,0.42,Class I
148.2010379361002,285.996479677481,364.1876171685771,49.754173878676696,352.0035909941743,299.984642766015,389.41723925053844,203.6559701146501,738.3688494243763,1355.7716375804716,826.578457641551,392.3634086299158,457.4451863576507,355.75319670452154,377.53916934247974,547.5049648515657,601.1825507985773,636.7516338598409,1225.8017200040813,679.7649091077577,227.39457966554298,306.40630118068924,377.01748375176084,250.9032612810301,429.7362661541277,438.13611405827686,587.7452725002618,917.7129230403865,480.49147320231725,408.0674961899999,216.8687569181826,172.3490909247794,26.0,Class II
476.8782718249,525.9442000464654,530.3025331586338,113.6974633772258,490.42239093890566,525.7226303118599,435.64425001381176,708.0538262665397,583.9265990380243,205.25313888869027,710.8045031643005,545.8474391088755,135.64474632054714,622.3964389590274,708.1901305134218,181.584591839216,758.2847651282085,770.8202023652253,555.0850980594653,873.8381623486637,629.8823983958663,967.1029709611854,766.9873684213095,317.30503686291576,307.65858490199133,531.8625963268611,773.4060923742466,52.75766213853255,692.6130568412709,588.9310077632185,237.95752974110692,215.45677434012623,24.842981067399997,Class II
446.90242469609996,478.75625900917703,668.2659293631502,347.2646673489876,493.607326839653,526.742281763944,146.1981074222188,236.11463610540056,410.2754084437822,119.67752157111373,379.97964616665155,244.88492940295146,171.88641776717395,364.18492707737374,668.7824243170489,693.7637060604562,592.5455049732373,575.8187282399663,594.7849855948873,613.3072296861639,560.2457874543968,148.08046747386763,272.4400905294858,223.89330377476483,481.060528838008,518.276367423786,1231.7385974904494,1147.302827754501,282.3889712117408,471.10030881040626,392.8482979644587,220.16999430894955,0.8926917557999999,Class I
51.76719599480016,142.0534708674431,327.90375726864437,351.5734275282176,309.4033296178415,161.99099900007218,261.21844067586807,436.2944918454351,198.89509111981113,111.051780514681,421.4111711538568,556.7335462937597,278.9585723602556,582.4108725456725,932.2877974404402,195.9058669294076,1106.545542587609,638.9275361391493,708.9008065074088,787.9818858640309,404.8943374798643,828.0035357454236,343.97284140481287,678.623867365281,228.8171981912901,699.2747421347451,473.63352742567736,572.9078581870672,545.5367542464517,231.09118657669902,45.917318744012356,70.10576857309175,394.2481757274,Class III
904.5446534386999,780.7219732758168,532.3678935414052,77.06139559315956,182.90396786668413,552.0912890131516,661.7912168257184,768.0743962121263,892.6911773740733,637.7578946402068,262.11634730203576,232.0937520222992,597.3229177879424,1279.8684749189429,841.7197314429537,183.65340402317054,454.21250095293,373.5263101411834,566.4505653063452,637.4106798235242,1068.008808361137,722.9501533782816,972.1219826707484,181.28873462694452,813.712877280519,384.15075232184165,705.4932212498674,826.4624486087854,303.5669949748277,256.2631410099052,202.47304123900605,435.6068735520032,2.88,Class I
1413.2845711992,766.5639807166085,347.7490703813022,501.1007072323963,429.54393928513144,117.71193022764066,304.5957412804822,486.3578489724528,713.138700860362,454.2193243882934,340.6948947659923,315.83038314655425,491.20900355715014,68.78196190147987,174.1523952593327,482.61661314480165,248.75743883420841,293.99917855551274,118.89111251730483,555.0328021406795,480.68265570022675,422.74142699075134,473.8739813612149,213.5272739414093,592.7275212285147,518.3711930808682,883.8410046869951,475.7417654331965,394.18773640230734,304.46382642025026,375.8976068308513,578.3551203974938,86.25,Class II
1173.7765865412,367.2940568594004,193.5627153479283,358.5364772517438,302.3940774540699,481.2441499476941,179.7729931984173,727.9629382551628,493.0494949366856,495.57015682577287,93.40546947337828,370.21406551918903,528.1710223864354,296.2632910829849,563.8345659374728,598.6151890735047,99.376445205503,431.51417128820253,624.6926239534118,494.3385682248613,904.9044239947017,820.6416207935317,882.5827134523845,659.9521717808459,604.2197644602115,724.9828807643885,1126.5294302351924,567.6146884445697,153.515513395994,461.56917790997113,218.03894471980743,433.29297406378066,140.0,Class III
118.70024550650001,210.24487537791973,190.40159386543215,84.40105385002819,95.92501699986778,235.84051664760574,458.9114770293167,507.1702475712913,351.89604609219003,257.67454046953435,275.81611934838537,130.79931742323592,220.37655567328238,434.7022793503681,374.3679175919039,77.87166918837733,378.9310407010005,631.3840778397215,627.6245265081772,404.0116740263083,157.3036690560308,486.253989477587,855.8381440789859,995.407417820153,806.8272002509161,356.32657045078616,381.4531859391263,766.5800534383234,785.8260997557034,461.12047936572895,73.31830371960578,281.59659576146356,30.4617081098,Class II
480.2170361394001,625.6983386059624,614.5666548887422,106.2474338675867,461.8565725765412,470.66266029275675,293.06666677597957,768.7457948351179,426.31222030231584,395.3801449624164,470.1599615242163,703.6081732813286,222.26680231088645,670.2469941318536,972.1902912995165,200.92167722625416,1110.617636266652,722.931286491152,901.1261493977722,893.3276646317323,643.5283430558611,860.2973887392576,498.2928751281591,451.2898500592621,83.21436654728376,369.1605475312949,863.1861138698765,295.7273472968826,707.7816702323186,555.0742784978004,378.7527513576507,304.8712808788705,225.025034035,Class III
1083.200198493,1116.64407285304,383.11561415976234,542.1275110043445,172.33346762910355,458.5437192184917,457.6756216816212,962.7497778017861,766.4251135351155,538.869107941004,724.7669430038765,432.584357047704,193.66837610205337,412.707390607913,663.5185767570603,536.4081865392664,540.7444217602289,706.2121771892552,753.4639206301728,575.4853561214738,724.5472129835802,883.3221855850842,781.1560661751298,708.3194420333934,333.55115572483936,755.7530332098913,816.3823943791731,325.5854889896102,522.8654625530487,373.0140984020497,527.0154702223932,349.8310663696816,218.57589064209998,Class III
1116.9802694414,906.923777208309,416.4709257808807,136.3864562721219,306.98708251012755,210.1660219500759,103.20937888793719,224.39158181320488,183.5498263747681,13.860191478957054,153.49231613021317,197.08584225428626,123.69246320531315,109.80303169550868,188.08264165039523,197.00112882517828,191.33997613031028,271.51842067233383,392.4330602434237,524.9916468744746,613.4064569729376,565.2270673666751,395.913876138686,333.9185922965392,455.4100409586421,596.7292196661031,751.8444341808618,815.3855815945178,660.7538073595853,328.24230654473956,13.428148200524564,180.7779523387996,3.0,Class I
934.6789657101001,472.5109696069901,68.92606925695934,210.46951013195317,316.23387623184925,308.62501643417716,432.133770056895,721.2822076032031,289.0531499768273,350.5984968304104,161.88130130665306,405.3968530399809,482.5300070044639,218.3106080537222,697.6557040404606,465.6548552241957,305.6513662415755,368.3410144510946,443.3673309575929,334.88468165340214,883.9407805446015,882.6823383508915,818.9792857165576,730.809760747754,478.7062707480565,888.9413715483469,971.5102446997331,511.91143466444197,209.91698893309868,364.1721383009727,212.80461603134117,551.5425489935621,160.0,Class III
189.83036255130014,253.44238145538202,198.7013107297413,200.68325255571426,323.4967348680117,356.60830164712945,719.8303463244209,528.897585779993,858.4251378276825,421.02142478567964,272.6532072268685,170.03668855980342,285.90372236680133,1258.3142059587674,1538.6604552856202,702.3029817190758,240.2305815527909,704.5458311158044,800.8820712249089,760.0714663598238,1170.589624303959,431.8962856270244,480.76932604442493,370.3093938688341,726.5032201574783,391.5211480940879,1070.3973445593313,1113.3088288700696,704.8673431463016,403.8292630649385,546.3755793153036,758.3621891389059,4.7728574416,Class I
587.5704920979001,629.2722553314785,566.9210482870757,109.12186231464464,477.3121030802138,503.75603322142,284.16473051739285,762.1964383957887,449.5106821831984,363.8000938744116,465.1395240691497,724.2588939391374,232.062140563824,640.5278650215157,929.555632553388,175.64859721134007,1130.1213716967811,735.1844100000084,920.9702558604012,893.1702465362647,653.7509258976185,899.4504004533518,455.34958689372974,367.9409339153823,129.5673683198564,313.48708873613776,834.5783989387128,321.5842261018963,736.4486536837419,592.054714484082,381.5837981761252,288.1445527636887,5.1698521198,Class I
1371.3646111107,748.3571723319184,298.6510507151605,446.9038677847153,389.4823678635387,112.53678095659043,249.17177003516875,468.3098553037982,664.1664672462176,474.7409197311402,355.04426086813055,307.0397601640731,492.3699015397937,102.02013027501236,243.19469293009234,500.86292855485186,145.09312256951253,378.32151554066246,43.91538406378422,679.5631221361639,590.9551205286942,528.2486728236944,568.9051859164225,205.1557137292122,583.5697892855466,471.93776187949834,820.9470718958017,420.579983734757,300.9086157897858,180.22278175142395,376.21907399541374,442.78346679402034,23.05,Class II
520.2597493358,665.6591178543529,627.981444230086,96.06674055439274,550.6771689924045,502.06549573878715,246.33264854540755,849.3540610210074,487.7733776415063,375.67546311932347,559.8859334004726,697.650667371559,144.5964600499596,743.5011492930523,1038.198465780529,267.2077996422261,1089.0537198129125,788.849170521215,899.6777312196075,788.8487684266394,752.6339061881064,966.7427938828166,357.2634707095533,354.5907911712302,152.23012219397518,397.8059172247618,909.6294341469942,396.6485868939125,783.7786297055046,663.9156616680568,348.82411033372955,250.5320025498192,1.3,Class I
700.8407146244001,571.0989227927821,488.08948508073007,173.2126107231714,370.0962265266228,561.7411387209402,317.8396947438546,676.5865948523864,470.680336335237,334.2205495836116,407.09972050772507,781.0731272617504,309.84206174753774,565.6803401194488,857.6228775888952,126.39590181343772,1161.0380691790278,714.0871951583224,928.5586279669062,959.8096848714729,596.7836815806527,828.5338339974799,530.2784411299449,433.20493161507284,128.5195543501256,217.27155921187872,732.6477841687939,216.52518686572768,712.2638765899829,488.57853903384614,435.8124071887842,376.7273673425023,19.0,Class II
744.8147784957998,475.3065691028444,427.11801784658655,216.63107871505008,608.5663590563156,416.74743492846756,96.12121654008432,255.0631599508962,358.7261357826509,261.63924875544205,570.1285305486306,286.79377500556745,357.9830316870706,192.48596549779157,496.5964905451424,351.05716739336,134.64782026338378,192.1530272068561,191.2252888376578,528.7622757326034,494.2416900088681,152.8674084189949,145.86684266842735,238.07535367109136,330.52330083606347,566.5999148242046,1002.48238927422,805.3120621966851,231.82653749963086,393.3126315088533,310.2263519959273,262.7910576868175,1.4,Class I
526.0826444141,336.21865526076743,158.86756042761508,399.92575663032824,303.9818246109073,280.1126548333396,505.829244930504,390.16320912154765,328.620128700814,569.542063117008,543.4983645954036,563.6749171155465,744.7849384776413,705.1573919673793,506.99166556950445,363.9591334311003,248.27892566083088,66.57957493676307,210.23268120930473,439.99548992721475,557.9830424716607,684.8347911723463,814.5476816776775,752.3709389883415,584.9639602007652,663.4929901922134,755.1162558531416,526.2162237121535,48.89583938720296,441.7675231253549,632.9186387209966,566.9907476161465,29.7534037894,Class II
