min_value,max_value,avg_value,std_value,q1_value,q3_value,feature
21.0,46.0,34.31818181818182,4.92337987783673,34.0,36.0,length
2741.13,5883.58,4279.449772727272,572.7898729741705,4266.9574999999995,4481.59,molecular_weigth
-6.894,0.008,-3.0399659090909092,1.7902771842832277,-3.898,-1.99475,charge
-0.0015601768,1.72213743087233e-06,-0.0007023538865704666,0.0004004323410322597,-0.00100574485,-0.0003476884,charge_density
3.5563964844,5.123046875,4.190942937698865,0.3543775121916693,3.9633789063,4.3916015625,isoelectric
25.652173913000002,88.3685714286,62.13359452596248,10.33850107089527,55.4141801075,68.46875,inestability
0.0540540541,0.1739130435,0.10987500606249996,0.02734692720926961,0.0869565217,0.1388888889,aromaticity
50.322580645200006,103.1578947368,81.006840498825,12.799071723488472,71.7647058824,89.4444444444,aliphatic_index
0.1379310345,0.4473684211,0.26378879183295484,0.06304302325534898,0.2222222222,0.3055555556,hydrophobic_ratio
-0.025361594100000003,0.0249960273,-0.004966406799040779,0.010849390079703827,-0.015408834324999999,0.0026393611750000004,hydrophobicity_profile
-0.0231865,0.0253718737,-0.0045602213613636375,0.011413991673041126,-0.012917994825000001,0.001294076025,hydrophobic_profile
0.06862177734978121,9.96442248245469,2.8679628205386023,2.798308971741222,0.6974999999999999,4.442119279918121,inhibition_IC50
