algorithm,hyperparameters,average,std,max_performance
LinearSVR,default,-0.14094012977984335,0.13274885287570268,0.049975404363919895
RandomForestRegressor,mse-100,-0.05611587246744302,0.9322559583977591,0.7330666106151615
RandomForestRegressor,mse-150,-0.13655737176206634,1.104601760355816,0.7345087329646296
RandomForestRegressor,mse-200,-0.12595155768369157,1.1992450585153012,0.7758706823902592
RandomForestRegressor,mse-250,-0.10473854483314331,1.115819730663911,0.7787947878723922
RandomForestRegressor,mse-500,-0.09018871808459564,1.119415014557603,0.7696539191180793
RandomForestRegressor,mse-1000,-0.09650985985125345,1.077354165824969,0.7587580633336005
RandomForestRegressor,mae-100,-0.1414304251591918,1.1007543455792517,0.6996682013760431
RandomForestRegressor,mae-150,-0.13334118105964676,1.0640773668063104,0.6286401209409891
RandomForestRegressor,mae-200,-0.12463815831323173,1.044724906658172,0.7139921869551606
RandomForestRegressor,mae-250,-0.08516426412481391,0.9493758862200923,0.696537897738935
RandomForestRegressor,mae-500,-0.09267986340103525,0.9800963642857151,0.6996289283424415
RandomForestRegressor,mae-1000,-0.14102220530010426,1.082049838425352,0.724460167439549
SVR,default,-0.22213297117036204,0.1305779712423512,-0.07524647954558827
SGDRegressor,default,-0.07263908783190728,0.5337420197937918,0.3935728067650261
KNeighborsRegressor,2-auto-uniform,-0.6480939835705667,2.42802408714564,0.7023098238040089
GaussianProcessRegressor,default,-0.13247229751306627,0.29257984485335725,0.001676227050730117
DecisionTreeRegressor,mse-best,-1.8729775714471202,5.180545632597382,0.898734559365457
DecisionTreeRegressor,mse-random,-1.394498363344344,1.877521392538648,0.31425052125495645
DecisionTreeRegressor,friedman_mse-best,-1.8880670140487492,5.1765937780425055,0.8995033300981168
DecisionTreeRegressor,friedman_mse-random,-1.3864270634560807,1.8716006231805522,0.31339845924179655
DecisionTreeRegressor,mae-best,-1.5345337995515256,2.365857506411499,0.4072130547235739
DecisionTreeRegressor,mae-random,-2.8219650547550454,6.6317169501103415,0.5507650300967919
BaggingRegressor,10-True,-0.3896062313350884,1.7874861372177493,0.7593624683492434
BaggingRegressor,50-True,-0.11616717194537274,1.1203456895492547,0.6702101701577721
BaggingRegressor,100-True,-0.13083622286823315,1.182273179216318,0.726216700438617
BaggingRegressor,150-True,-0.09833649943664106,1.108463562126741,0.7087193457176144
BaggingRegressor,200-True,-0.10837386448688542,1.1303010173705639,0.7320996371377169
BaggingRegressor,250-True,-0.10689014941171701,1.1216800943362988,0.7502912576584987
BaggingRegressor,500-True,-0.0966626386855653,1.1090412623048629,0.7522656810650197
BaggingRegressor,1000-True,-0.08844756265276651,1.0622607489207783,0.7489561635766498
BaggingRegressor,10-False,-1.578094526109102,4.236150628097266,0.6251990386041343
BaggingRegressor,50-False,-1.4204777700503677,4.027406381001281,0.5115003456403615
BaggingRegressor,100-False,-1.4460239344719548,4.158424074971498,0.45588260464716507
BaggingRegressor,150-False,-1.4396792562199296,4.139326580841605,0.4496099690652857
BaggingRegressor,200-False,-1.433473265746557,4.158847135432942,0.4691105132334087
BaggingRegressor,250-False,-1.4306454709909158,4.152077007777302,0.4579712650646122
BaggingRegressor,500-False,-1.4430504962441781,4.186077408650657,0.4803882070174175
BaggingRegressor,1000-False,-1.421947310917566,4.149283010777334,0.4989573157742151
AdaBoostRegressor,10-linear,-0.2921567948554872,1.75935305564759,0.8093324837438438
AdaBoostRegressor,10-square,-0.2183133194218842,1.411463430344533,0.6138208388796089
AdaBoostRegressor,10-exponential,-0.4291706692477441,1.5611065349534308,0.5835577015821525
AdaBoostRegressor,50-linear,-0.4449828144993509,1.8995170575143352,0.4958224060005553
AdaBoostRegressor,50-square,-0.5529154496660856,2.1300056301707055,0.6719838625875254
AdaBoostRegressor,50-exponential,-0.4969837764477196,2.0757803040437626,0.589436942883676
AdaBoostRegressor,100-linear,-0.4236771487608208,1.89797522781734,0.49286607725326637
AdaBoostRegressor,100-square,-0.4840863999854036,1.9852607989164215,0.591674557455031
AdaBoostRegressor,100-exponential,-0.523730022675893,2.0938411035009765,0.5297935907500303
AdaBoostRegressor,150-linear,-0.42458353801725107,1.8989441177575046,0.513480751258595
AdaBoostRegressor,150-square,-0.4390469222027275,1.9646333060107084,0.6116836435791975
AdaBoostRegressor,150-exponential,-0.5341140838835681,2.059784001609546,0.5056967395608168
AdaBoostRegressor,200-linear,-0.42891630375512263,1.8971108477391632,0.5246391557474259
AdaBoostRegressor,200-square,-0.44896046293580455,1.9415822168830175,0.6325358122866321
AdaBoostRegressor,200-exponential,-0.5390968382974095,2.173395047134304,0.5251232955337151
AdaBoostRegressor,250-linear,-0.424318469725084,1.8981770932725464,0.5276217246464221
AdaBoostRegressor,250-square,-0.453651467672158,1.9712573442483,0.6344861907457093
AdaBoostRegressor,250-exponential,-0.5300642829660399,2.198211120121999,0.5085632045597426
AdaBoostRegressor,500-linear,-0.4070067739395243,1.902140301757424,0.5256023343686094
AdaBoostRegressor,500-square,-0.41791630715705763,1.9780680564078752,0.618681588263133
AdaBoostRegressor,500-exponential,-0.5812378547200205,2.368320468277027,0.5086724821382062
AdaBoostRegressor,1000-linear,-0.4040111525163912,1.9046511863608915,0.5293686198557077
AdaBoostRegressor,1000-square,-0.4316350188114285,1.9902247102739046,0.6368400519781385
AdaBoostRegressor,1000-exponential,-0.5605040416550797,2.327368464544294,0.5056818937329146
GradientBoostingRegressor,ls-10-friedman_mse,-0.20156990659964058,1.2487662092146425,0.7239224990009134
