P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,response
61.484125022200004,59.73355513594634,27.111958542151964,23.95183073012635,12.468577208349808,21.04748217752451,20.802906852497554,39.936409797901504,29.326675930752195,18.088983532095355,32.802583601465116,16.669642820726978,24.253996575629333,25.48705860028969,29.706667280726556,18.135048414810555,15.35755483044435,12.42338976108992,23.308752508528947,26.767400192345875,44.762948860848944,35.1833438342145,31.54137267742854,50.184797447598115,42.42391459050905,20.583098743771533,63.290363739378535,29.729556877778656,15.629561016199998
50.810643839799994,48.771101550534304,20.523482484128284,13.753970058721169,22.41613904406412,21.867357083941705,45.557144589543604,15.45938191387503,33.62170187835158,33.240352572212025,21.295404427800595,23.708752959985958,22.8543266770464,22.32646028840394,23.931665838899715,19.067638007107835,5.809320924446378,14.62628122463514,2.6820515091329735,26.592012296701544,30.13431749345823,39.425655461900625,46.455799934705986,32.23309416139231,22.674490157119564,11.60041823174451,14.73796085847235,17.70575909122905,1.0
62.965390942300004,31.02385013271395,63.97456807429011,49.310729483943966,29.248359130984262,8.523977709238629,29.683436414849762,19.22707939170279,51.752807258319436,19.71403209895932,25.368124046298245,18.044323384650436,35.38032990216054,42.84916313241178,23.87213002549922,33.82374922997904,20.62587682549804,51.77378042542911,71.78405794493091,14.811757105481583,38.432080471710215,12.936869727537491,25.624459382701996,40.77464682541901,51.28141155020365,28.95441842871009,19.4822881773854,38.4477314155498,71.8069255386
14.992596233099999,7.180168738000428,1.863994589805602,8.482023082881016,2.0561169996633413,10.136659323754992,4.913473170950869,26.517690125962716,57.76689160713804,37.180162435401556,6.405305105903782,9.747823721722254,4.712116357141797,12.250821366467026,3.9501483918724083,30.580862180701825,33.773163122310386,17.147711670935227,5.70893071291077,8.722905936600869,5.328320798944191,8.074735863880337,4.516430806744846,10.204722543430501,8.988723840508852,0.6960828690025445,3.183363460845031,2.7877219788091736,117000.0
55.862979893900004,56.62690114924858,30.14533010080747,21.81023516521241,6.21640798450191,26.43907677652752,22.411007533183977,42.876921362875606,34.14025283255252,20.848846589461548,38.24771600940066,23.38172772262685,23.14818674146051,22.829927815175946,23.48965414873516,12.049634421061995,7.949893665484357,17.99492592647448,25.146985937155474,20.698567068235402,47.147158009771,40.186482976172464,35.616948657212085,57.56555269871988,47.66274994523925,20.07404164452762,67.14769128972588,33.59680890802,446.0
48.51254880879999,62.26026287104524,26.30152667705228,20.800223632336596,13.85415968091773,22.464772160826957,37.21277705297593,17.596634002044645,15.401220346566792,36.94072515977498,25.489048648103168,5.93274864589672,12.542279715070771,19.639751420651724,29.507675791659288,24.508192085751194,9.849069930367941,15.027455628902509,12.05728522078155,15.432200663316719,34.49226941627139,39.41724243650513,54.18412944862384,34.91779937681203,18.29948655515854,31.685708082701918,34.30329008394502,2.9180145293708604,9.9644224825
6.3338816488,23.52941237853446,34.674467972564216,8.163309473950216,25.470955868341058,37.478217376720124,12.641896984937043,21.86037125191197,18.340099166255886,30.902114688238903,13.699734836995013,33.23620425434013,15.355245748076403,17.81961257824609,31.595340456283335,20.052044749157336,11.03070476040355,20.54967676167847,19.299597404553136,19.954608164410384,17.25143247189173,15.285038635023106,35.91848282826133,25.758804648617833,37.56749522567012,46.640662148322136,41.86684635202919,30.499388021985204,57.5774617712
62.1931506506,51.51449944767698,13.629332566171886,7.956879928433465,7.61465889212333,17.13426931253941,50.08343429597453,39.67131230348445,17.734415239414005,24.041087167695697,12.573754253332071,18.829467610622164,12.491906455354759,8.390236423533851,17.00137779442298,9.667420095202397,17.050473727550585,13.275573502456883,3.267196773227524,16.134125618029863,15.366786887979325,31.732769807884086,45.00548260817913,24.29166777675281,28.48586612331989,16.84868247672361,4.460946547857963,5.781650161178516,0.39
34.594938132500005,49.810000891929214,35.8759419568549,5.359197514105716,17.95811923448158,11.62744594463861,36.16596513913272,22.21493517452333,28.23273826992197,38.02396420669493,21.723977244052538,16.972184076660778,14.626491613196078,20.516576219079393,33.51142042805798,29.818982843284367,10.428632582149088,22.918050857191425,11.704950286897349,18.957910674774794,37.38019990716567,40.744483058247546,40.59851903774441,32.27316915844684,23.20432587327054,21.248978755389036,23.610901211691807,17.03837794759557,30642.042721136
1.7148724954999999,5.1295321448738616,9.535831813988908,13.478221869296004,16.65554319218055,18.87329286883457,20.010412403412605,20.019799594532184,18.929539249674562,16.841757687029634,13.931542790411518,10.45804045042991,6.850044197020974,4.252648817621046,5.099876446315932,8.10195711770452,11.207373135144284,13.832150847555171,15.765395249552826,16.920163353297305,17.283385099581434,16.89743651027129,15.847232144279044,14.248787357531231,12.240982492265875,9.98709691714543,7.7046517624748985,5.775366741416654,100000.0
