algorithm,hyperparameters,average,std,max_performance
LinearSVR,default,-0.06630273524303054,0.2169162945178025,0.4178488929664733
RandomForestRegressor,mse-100,0.037226413297557284,0.6238550313798389,0.6399108209619961
RandomForestRegressor,mse-150,0.008398031648446148,0.6757379434383364,0.5899696914011956
RandomForestRegressor,mse-200,0.0006726611292638851,0.7239094110922375,0.5962192176594964
RandomForestRegressor,mse-250,0.0018113601270127954,0.7218677555840278,0.5944017482928636
RandomForestRegressor,mse-500,0.016138080365024066,0.6793979713280315,0.5990950718955252
RandomForestRegressor,mse-1000,0.006748668245083578,0.7074175221872265,0.590361628929083
RandomForestRegressor,mae-100,-0.04033731485541057,0.8306029296128754,0.602410331033882
RandomForestRegressor,mae-150,-0.004251083422997603,0.794755075737094,0.6739620971254292
RandomForestRegressor,mae-200,-0.02926701703435112,0.889165767726107,0.669322611898695
RandomForestRegressor,mae-250,-0.022502789078997533,0.8655569388541785,0.6726384186243952
RandomForestRegressor,mae-500,-0.044823480752442704,0.8666536935807131,0.6406873882541614
RandomForestRegressor,mae-1000,-0.002035658231703474,0.7940792252945034,0.6618290362961202
SVR,default,-0.2154641312974812,0.13252690620954666,-0.05098871592726928
SGDRegressor,default,-0.21971342342611652,1.034111279130169,0.5258054689086571
KNeighborsRegressor,2-auto-uniform,-0.5582678914850219,2.0477937230156487,0.5881170071828479
GaussianProcessRegressor,default,-0.1314659517520316,0.29111192366123856,0.0023879307031176022
DecisionTreeRegressor,mse-best,-0.5812514557874291,1.395892024014633,0.8993954109735259
DecisionTreeRegressor,mse-random,-1.7321332481996816,3.8348013587842997,0.46001125102570384
DecisionTreeRegressor,friedman_mse-best,-0.7443961269725105,1.9985021408670989,0.8993876127259399
DecisionTreeRegressor,friedman_mse-random,-1.7394923814096923,3.832843102797394,0.459751462604133
DecisionTreeRegressor,mae-best,-3.0547380702210627,6.557284230036937,0.628163525196437
DecisionTreeRegressor,mae-random,-0.842652147845189,1.7218141819550805,0.40316122306405755
BaggingRegressor,10-True,-0.3082652864012845,1.1988386444599577,0.4621827264615792
BaggingRegressor,50-True,-0.08699769474846272,0.8226513221322321,0.5934901688188954
BaggingRegressor,100-True,-0.02358184157239157,0.7527855371465166,0.6027849771265129
BaggingRegressor,150-True,-0.03610183743754188,0.8089400708794557,0.6138519564204321
BaggingRegressor,200-True,-0.02134470039964075,0.7876561666061693,0.6181022240097838
BaggingRegressor,250-True,0.0031285342495309676,0.7198840548871707,0.6162844915033774
BaggingRegressor,500-True,0.012592117444834494,0.7054270125958509,0.6149363974938499
BaggingRegressor,1000-True,0.020321751864967284,0.6785765862836204,0.6214298571354137
BaggingRegressor,10-False,-0.7792407937160583,2.3271804222758408,0.82252605367703
BaggingRegressor,50-False,-0.770699809133361,2.3439011817815247,0.8234593117369409
BaggingRegressor,100-False,-0.7293909092853191,2.2615035020734093,0.8122865388093874
BaggingRegressor,150-False,-0.7156933549221556,2.1999351061361527,0.8201121310679947
BaggingRegressor,200-False,-0.7278779824355905,2.231337705391931,0.8232041670704215
BaggingRegressor,250-False,-0.7280665000436495,2.231041045022751,0.8303076361431622
BaggingRegressor,500-False,-0.7284452451602332,2.2328515383346996,0.8251273570902844
BaggingRegressor,1000-False,-0.7310604359820048,2.235763238098643,0.8263965064008199
AdaBoostRegressor,10-linear,-0.14978051556395502,1.031130719420789,0.7318622816073306
AdaBoostRegressor,10-square,-0.2495999695253896,1.0399663468623483,0.6483881910681988
AdaBoostRegressor,10-exponential,0.03678877729011974,0.4905659590869613,0.7130268066001985
AdaBoostRegressor,50-linear,0.031098209088304206,0.6316860790384003,0.6175833681494663
AdaBoostRegressor,50-square,-0.09969940864403024,0.96635585664455,0.7073704431363245
AdaBoostRegressor,50-exponential,0.013577963976230489,0.6388899242111973,0.6241751647559609
AdaBoostRegressor,100-linear,0.010353823278070306,0.7097149505083744,0.628620019323709
AdaBoostRegressor,100-square,-0.0032813974292925986,0.7191547781463791,0.7160896873894067
AdaBoostRegressor,100-exponential,-0.06507675754320383,0.7189872414001294,0.6175439639562337
AdaBoostRegressor,150-linear,-0.008097778480458995,0.7737637580075317,0.6287422349649722
AdaBoostRegressor,150-square,0.02128353853749453,0.6925948676552095,0.7115059987074207
AdaBoostRegressor,150-exponential,-0.09366445579897943,0.7697061381984727,0.6299908827546336
AdaBoostRegressor,200-linear,-0.01763167408604649,0.7902543722895385,0.6317345464354387
AdaBoostRegressor,200-square,0.031906355000814936,0.6504575222668684,0.7044284877163227
AdaBoostRegressor,200-exponential,-0.06571224926615298,0.6994370446093536,0.6243997677322504
AdaBoostRegressor,250-linear,0.03547267155644589,0.6871856100988851,0.6200548832613111
AdaBoostRegressor,250-square,0.05161372280379785,0.6396990841048555,0.7170090441085155
AdaBoostRegressor,250-exponential,-0.07558147084711749,0.7652303612127014,0.614409265746066
AdaBoostRegressor,500-linear,-0.00042187471644793416,0.7345783433684205,0.6318386449974943
AdaBoostRegressor,500-square,0.024656233488506762,0.7032666111057196,0.7098432809111541
AdaBoostRegressor,500-exponential,-0.11652547440664633,0.8813009575622466,0.5978233459014259
AdaBoostRegressor,1000-linear,-0.029970299874929007,0.7630032565322273,0.6269464745526745
AdaBoostRegressor,1000-square,0.041676460556215114,0.6191728923425424,0.7071872266209882
AdaBoostRegressor,1000-exponential,-0.09371466953015997,0.8167197221619596,0.5971771094173974
GradientBoostingRegressor,ls-10-friedman_mse,0.06711875376772877,0.34959192477511797,0.665009227837265
